,recording_mbid,genres
62,11c785f7-9f48-4ce1-9ddd-2235bceddf30,horrorcore
62,11c785f7-9f48-4ce1-9ddd-2235bceddf30,pop rap
62,11c785f7-9f48-4ce1-9ddd-2235bceddf30,hip hop
62,11c785f7-9f48-4ce1-9ddd-2235bceddf30,southern hip hop
62,11c785f7-9f48-4ce1-9ddd-2235bceddf30,pop
62,11c785f7-9f48-4ce1-9ddd-2235bceddf30,producer tag - pharrell
63,11db20e4-a946-4d64-bf43-2d7039eeaa16,nu metal
63,11db20e4-a946-4d64-bf43-2d7039eeaa16,rock
63,11db20e4-a946-4d64-bf43-2d7039eeaa16,pop rock
63,11db20e4-a946-4d64-bf43-2d7039eeaa16,deathcore
63,11db20e4-a946-4d64-bf43-2d7039eeaa16,electronic rock
63,11db20e4-a946-4d64-bf43-2d7039eeaa16,electronic
63,11db20e4-a946-4d64-bf43-2d7039eeaa16,metalcore
63,11db20e4-a946-4d64-bf43-2d7039eeaa16,hard rock
63,11db20e4-a946-4d64-bf43-2d7039eeaa16,hip hop
63,11db20e4-a946-4d64-bf43-2d7039eeaa16,underground hip hop
63,11db20e4-a946-4d64-bf43-2d7039eeaa16,east coast hip hop
63,11db20e4-a946-4d64-bf43-2d7039eeaa16,post-hardcore
63,11db20e4-a946-4d64-bf43-2d7039eeaa16,screamo
63,11db20e4-a946-4d64-bf43-2d7039eeaa16,psychedelic rock
63,11db20e4-a946-4d64-bf43-2d7039eeaa16,drum and bass
63,11db20e4-a946-4d64-bf43-2d7039eeaa16,melodic metalcore
63,11db20e4-a946-4d64-bf43-2d7039eeaa16,pop
63,11db20e4-a946-4d64-bf43-2d7039eeaa16,house
63,11db20e4-a946-4d64-bf43-2d7039eeaa16,emo
63,11db20e4-a946-4d64-bf43-2d7039eeaa16,alternative/indie rock
63,11db20e4-a946-4d64-bf43-2d7039eeaa16,alternative metal
63,11db20e4-a946-4d64-bf43-2d7039eeaa16,alternative rock
64,123a26b4-f63c-40e2-ac3d-01270cee8e20,hip hop
64,123a26b4-f63c-40e2-ac3d-01270cee8e20,rap
64,123a26b4-f63c-40e2-ac3d-01270cee8e20,hip hop
64,123a26b4-f63c-40e2-ac3d-01270cee8e20,southern hip hop
64,123a26b4-f63c-40e2-ac3d-01270cee8e20,english
64,123a26b4-f63c-40e2-ac3d-01270cee8e20,2010s
64,123a26b4-f63c-40e2-ac3d-01270cee8e20,trap
64,123a26b4-f63c-40e2-ac3d-01270cee8e20,trap rap
64,123a26b4-f63c-40e2-ac3d-01270cee8e20,2020s
65,124fec9a-d3aa-4bbd-acbc-370757fccd2b,electronic
65,124fec9a-d3aa-4bbd-acbc-370757fccd2b,post-hardcore
65,124fec9a-d3aa-4bbd-acbc-370757fccd2b,metalcore
65,124fec9a-d3aa-4bbd-acbc-370757fccd2b,alternative rock
66,127842b6-6a9e-44ad-9ec0-27b451df7362,alternative/indie rock
66,127842b6-6a9e-44ad-9ec0-27b451df7362,screamo
66,127842b6-6a9e-44ad-9ec0-27b451df7362,emo
66,127842b6-6a9e-44ad-9ec0-27b451df7362,electronic
66,127842b6-6a9e-44ad-9ec0-27b451df7362,pop
66,127842b6-6a9e-44ad-9ec0-27b451df7362,psychedelic rock
66,127842b6-6a9e-44ad-9ec0-27b451df7362,pop rock
66,127842b6-6a9e-44ad-9ec0-27b451df7362,alternative rock
66,127842b6-6a9e-44ad-9ec0-27b451df7362,drum and bass
66,127842b6-6a9e-44ad-9ec0-27b451df7362,melodic metalcore
66,127842b6-6a9e-44ad-9ec0-27b451df7362,nu metal
66,127842b6-6a9e-44ad-9ec0-27b451df7362,electronic rock
66,127842b6-6a9e-44ad-9ec0-27b451df7362,house
66,127842b6-6a9e-44ad-9ec0-27b451df7362,deathcore
66,127842b6-6a9e-44ad-9ec0-27b451df7362,alternative metal
66,127842b6-6a9e-44ad-9ec0-27b451df7362,metalcore
66,127842b6-6a9e-44ad-9ec0-27b451df7362,post-hardcore
66,127842b6-6a9e-44ad-9ec0-27b451df7362,hard rock
66,127842b6-6a9e-44ad-9ec0-27b451df7362,rock
67,13696a67-7e52-41c7-9f60-13c1370c8eed,post-hardcore
67,13696a67-7e52-41c7-9f60-13c1370c8eed,millennial
67,13696a67-7e52-41c7-9f60-13c1370c8eed,melodic hardcore
67,13696a67-7e52-41c7-9f60-13c1370c8eed,2020s
67,13696a67-7e52-41c7-9f60-13c1370c8eed,2010s
67,13696a67-7e52-41c7-9f60-13c1370c8eed,rock
67,13696a67-7e52-41c7-9f60-13c1370c8eed,easycore
68,137ac06a-d5dc-410c-8f14-4bdd656e200f,southern hip hop
68,137ac06a-d5dc-410c-8f14-4bdd656e200f,rapper
68,137ac06a-d5dc-410c-8f14-4bdd656e200f,trap
68,137ac06a-d5dc-410c-8f14-4bdd656e200f,hip hop
68,137ac06a-d5dc-410c-8f14-4bdd656e200f,hip hop
68,137ac06a-d5dc-410c-8f14-4bdd656e200f,rap
68,137ac06a-d5dc-410c-8f14-4bdd656e200f,trap
68,137ac06a-d5dc-410c-8f14-4bdd656e200f,trap
68,137ac06a-d5dc-410c-8f14-4bdd656e200f,hip hop
68,137ac06a-d5dc-410c-8f14-4bdd656e200f,alternative hip hop
69,13f7de2d-c8d4-4d2d-a061-421b5c126c44,
70,13fa02fe-a982-405d-8b65-4a09ac92de9f,indie pop
70,13fa02fe-a982-405d-8b65-4a09ac92de9f,tumblr
70,13fa02fe-a982-405d-8b65-4a09ac92de9f,alternative rock
71,1405fcb1-05c5-4f6f-874f-bb7eb51bbcba,rapper
71,1405fcb1-05c5-4f6f-874f-bb7eb51bbcba,trap
71,1405fcb1-05c5-4f6f-874f-bb7eb51bbcba,hip hop
71,1405fcb1-05c5-4f6f-874f-bb7eb51bbcba,southern hip hop
72,14076ca4-0c80-4797-9b78-a85d8a3185a4,post-grunge
72,14076ca4-0c80-4797-9b78-a85d8a3185a4,pop rock
72,14076ca4-0c80-4797-9b78-a85d8a3185a4,metal
72,14076ca4-0c80-4797-9b78-a85d8a3185a4,hard rock
72,14076ca4-0c80-4797-9b78-a85d8a3185a4,alternative metal
73,140c77c1-0ee7-4894-a194-a0f31144a76d,pop rock
73,140c77c1-0ee7-4894-a194-a0f31144a76d,rock
73,140c77c1-0ee7-4894-a194-a0f31144a76d,post-hardcore
73,140c77c1-0ee7-4894-a194-a0f31144a76d,alternative rock
73,140c77c1-0ee7-4894-a194-a0f31144a76d,metalcore
73,140c77c1-0ee7-4894-a194-a0f31144a76d,hard rock
73,140c77c1-0ee7-4894-a194-a0f31144a76d,alternative
74,147b2c34-2e4d-4dfb-9a39-fa45a069e790,post-hardcore
74,147b2c34-2e4d-4dfb-9a39-fa45a069e790,experimental rock
75,14cdcc57-68bf-466b-8ec9-57ef097c79bb,
76,14d0cbff-9061-4066-8732-550ffe14a396,
77,14e9391b-9b19-4982-863c-ab0fb1cd02db,post-screamo
77,14e9391b-9b19-4982-863c-ab0fb1cd02db,alternative rock
77,14e9391b-9b19-4982-863c-ab0fb1cd02db,post-hardcore
77,14e9391b-9b19-4982-863c-ab0fb1cd02db,pop rock
77,14e9391b-9b19-4982-863c-ab0fb1cd02db,rock
78,14e9b000-b3d8-453f-abb9-26fbdecf3dbc,sludge metal
78,14e9b000-b3d8-453f-abb9-26fbdecf3dbc,american
78,14e9b000-b3d8-453f-abb9-26fbdecf3dbc,psychedelic rock
78,14e9b000-b3d8-453f-abb9-26fbdecf3dbc,usa
78,14e9b000-b3d8-453f-abb9-26fbdecf3dbc,hard rock
78,14e9b000-b3d8-453f-abb9-26fbdecf3dbc,alternative rock
78,14e9b000-b3d8-453f-abb9-26fbdecf3dbc,grunge
78,14e9b000-b3d8-453f-abb9-26fbdecf3dbc,alternative metal
79,14f77fb1-70c1-4b9c-952e-6c23f38d9d16,vyrzukhisuc-artiest
79,14f77fb1-70c1-4b9c-952e-6c23f38d9d16,fictional
79,14f77fb1-70c1-4b9c-952e-6c23f38d9d16,alternative rock
79,14f77fb1-70c1-4b9c-952e-6c23f38d9d16,synth-pop
79,14f77fb1-70c1-4b9c-952e-6c23f38d9d16,electropop
79,14f77fb1-70c1-4b9c-952e-6c23f38d9d16,british
79,14f77fb1-70c1-4b9c-952e-6c23f38d9d16,electronica
79,14f77fb1-70c1-4b9c-952e-6c23f38d9d16,virtual band
79,14f77fb1-70c1-4b9c-952e-6c23f38d9d16,hip hop
79,14f77fb1-70c1-4b9c-952e-6c23f38d9d16,alternative dance
79,14f77fb1-70c1-4b9c-952e-6c23f38d9d16,rock
79,14f77fb1-70c1-4b9c-952e-6c23f38d9d16,trip rock
79,14f77fb1-70c1-4b9c-952e-6c23f38d9d16,fabloo
79,14f77fb1-70c1-4b9c-952e-6c23f38d9d16,electronic
79,14f77fb1-70c1-4b9c-952e-6c23f38d9d16,fictitious artist
79,14f77fb1-70c1-4b9c-952e-6c23f38d9d16,trip hop
79,14f77fb1-70c1-4b9c-952e-6c23f38d9d16,fictitious-artist
79,14f77fb1-70c1-4b9c-952e-6c23f38d9d16,art pop
80,1548736b-2ff2-41c8-a1a8-47c744906331,americana
80,1548736b-2ff2-41c8-a1a8-47c744906331,red dirt
80,1548736b-2ff2-41c8-a1a8-47c744906331,alternative country
80,1548736b-2ff2-41c8-a1a8-47c744906331,country
81,155fcebf-b270-4e4c-ae87-46b061c6ac1d,metal
81,155fcebf-b270-4e4c-ae87-46b061c6ac1d,post-hardcore
81,155fcebf-b270-4e4c-ae87-46b061c6ac1d,metalcore
81,155fcebf-b270-4e4c-ae87-46b061c6ac1d,post-metalcore
82,157ade33-f693-43ac-b267-9ee7f3ce1d27,hip hop soul
82,157ade33-f693-43ac-b267-9ee7f3ce1d27,hip hop
82,157ade33-f693-43ac-b267-9ee7f3ce1d27,contemporary r&b
82,157ade33-f693-43ac-b267-9ee7f3ce1d27,alternative r&b
82,157ade33-f693-43ac-b267-9ee7f3ce1d27,trap soul
82,157ade33-f693-43ac-b267-9ee7f3ce1d27,2010s
82,157ade33-f693-43ac-b267-9ee7f3ce1d27,pop soul
83,15a981d9-cba1-4df7-a26f-1235a2aaca0b,tumblr
83,15a981d9-cba1-4df7-a26f-1235a2aaca0b,indie pop
83,15a981d9-cba1-4df7-a26f-1235a2aaca0b,alternative rock
84,15d9b9d9-9824-4909-a6e4-c5977af8daed,post-hardcore
84,15d9b9d9-9824-4909-a6e4-c5977af8daed,experimental rock
85,15e4c6f8-ce8e-4f62-8288-449a1adf3962,alternative metal
85,15e4c6f8-ce8e-4f62-8288-449a1adf3962,heavy metal
85,15e4c6f8-ce8e-4f62-8288-449a1adf3962,groove metal
86,1611a3ab-70b5-4e23-b643-d32be03e95df,
87,1617f8aa-768f-48a5-aee2-2c04bc0c8ae6,progressive metal
87,1617f8aa-768f-48a5-aee2-2c04bc0c8ae6,heavy metal
87,1617f8aa-768f-48a5-aee2-2c04bc0c8ae6,alternative metal
87,1617f8aa-768f-48a5-aee2-2c04bc0c8ae6,hard rock
87,1617f8aa-768f-48a5-aee2-2c04bc0c8ae6,alternative rock
87,1617f8aa-768f-48a5-aee2-2c04bc0c8ae6,progressive rock
87,1617f8aa-768f-48a5-aee2-2c04bc0c8ae6,rock
88,16500487-5090-4d90-810c-7f828ddf1f07,post-hardcore
88,16500487-5090-4d90-810c-7f828ddf1f07,metalcore
88,16500487-5090-4d90-810c-7f828ddf1f07,southern rock
88,16500487-5090-4d90-810c-7f828ddf1f07,southern metal
89,165a6304-85aa-49c7-8933-ce4d969c2b3c,country
89,165a6304-85aa-49c7-8933-ce4d969c2b3c,stomp and holler
89,165a6304-85aa-49c7-8933-ce4d969c2b3c,trap
89,165a6304-85aa-49c7-8933-ce4d969c2b3c,country pop
89,165a6304-85aa-49c7-8933-ce4d969c2b3c,hip hop
89,165a6304-85aa-49c7-8933-ce4d969c2b3c,hip hop
89,165a6304-85aa-49c7-8933-ce4d969c2b3c,southern hip hop
90,1660a8a7-77bd-4aea-9f0a-bd011a756236,alternative metal
90,1660a8a7-77bd-4aea-9f0a-bd011a756236,post-hardcore
91,16b56d2b-75d7-467a-b03b-aeeabf752a92,alternative pop
91,16b56d2b-75d7-467a-b03b-aeeabf752a92,art pop
91,16b56d2b-75d7-467a-b03b-aeeabf752a92,djent
91,16b56d2b-75d7-467a-b03b-aeeabf752a92,alternative metal
91,16b56d2b-75d7-467a-b03b-aeeabf752a92,progressive metal
91,16b56d2b-75d7-467a-b03b-aeeabf752a92,progressive rock
91,16b56d2b-75d7-467a-b03b-aeeabf752a92,alternative r&b
92,16c65ba3-9dcb-4b01-8d26-a2e27c7f2298,metal
92,16c65ba3-9dcb-4b01-8d26-a2e27c7f2298,post-grunge
92,16c65ba3-9dcb-4b01-8d26-a2e27c7f2298,hard rock
92,16c65ba3-9dcb-4b01-8d26-a2e27c7f2298,pop rock
92,16c65ba3-9dcb-4b01-8d26-a2e27c7f2298,alternative metal
93,16ccd684-1ed2-402f-b673-05792487d33a,alternative rock
93,16ccd684-1ed2-402f-b673-05792487d33a,nu metal
93,16ccd684-1ed2-402f-b673-05792487d33a,metal
93,16ccd684-1ed2-402f-b673-05792487d33a,heavy metal
93,16ccd684-1ed2-402f-b673-05792487d33a,alternative metal
94,16e64eb2-013b-4f7c-801d-e4e48d9ce171,alternative metal
94,16e64eb2-013b-4f7c-801d-e4e48d9ce171,indie rock
94,16e64eb2-013b-4f7c-801d-e4e48d9ce171,alternative pop
94,16e64eb2-013b-4f7c-801d-e4e48d9ce171,alternative rock
94,16e64eb2-013b-4f7c-801d-e4e48d9ce171,rock
94,16e64eb2-013b-4f7c-801d-e4e48d9ce171,pop punk
94,16e64eb2-013b-4f7c-801d-e4e48d9ce171,post-hardcore
95,1769a92c-6e11-48cf-a44f-ab925f0b5a72,hip hop
95,1769a92c-6e11-48cf-a44f-ab925f0b5a72,trap latino
95,1769a92c-6e11-48cf-a44f-ab925f0b5a72,reggaeton
95,1769a92c-6e11-48cf-a44f-ab925f0b5a72,latin trap
95,1769a92c-6e11-48cf-a44f-ab925f0b5a72,latin
96,176b75cb-b7cb-4d93-aaa5-a1fb242bc69b,alternative metal
96,176b75cb-b7cb-4d93-aaa5-a1fb242bc69b,metal
96,176b75cb-b7cb-4d93-aaa5-a1fb242bc69b,hard rock
96,176b75cb-b7cb-4d93-aaa5-a1fb242bc69b,pop rock
96,176b75cb-b7cb-4d93-aaa5-a1fb242bc69b,post-grunge
97,17cb09f6-ca54-457d-852b-b8fcf4966b2d,post-hardcore
97,17cb09f6-ca54-457d-852b-b8fcf4966b2d,experimental rock
98,18096680-abfb-4428-a914-7bc82ee61c6d,hip hop
99,18361a1d-8980-476d-8fe5-c821a4ab3cd3,
100,184139fb-04a8-4eaf-86e3-8693a25c9a51,pop rock
100,184139fb-04a8-4eaf-86e3-8693a25c9a51,nu metal
100,184139fb-04a8-4eaf-86e3-8693a25c9a51,screamo
100,184139fb-04a8-4eaf-86e3-8693a25c9a51,house
100,184139fb-04a8-4eaf-86e3-8693a25c9a51,pop
100,184139fb-04a8-4eaf-86e3-8693a25c9a51,post-hardcore
100,184139fb-04a8-4eaf-86e3-8693a25c9a51,metalcore
100,184139fb-04a8-4eaf-86e3-8693a25c9a51,alternative metal
100,184139fb-04a8-4eaf-86e3-8693a25c9a51,melodic metalcore
100,184139fb-04a8-4eaf-86e3-8693a25c9a51,alternative/indie rock
100,184139fb-04a8-4eaf-86e3-8693a25c9a51,electronic rock
100,184139fb-04a8-4eaf-86e3-8693a25c9a51,emo
100,184139fb-04a8-4eaf-86e3-8693a25c9a51,drum and bass
100,184139fb-04a8-4eaf-86e3-8693a25c9a51,psychedelic rock
100,184139fb-04a8-4eaf-86e3-8693a25c9a51,hard rock
100,184139fb-04a8-4eaf-86e3-8693a25c9a51,rock
100,184139fb-04a8-4eaf-86e3-8693a25c9a51,deathcore
100,184139fb-04a8-4eaf-86e3-8693a25c9a51,alternative rock
100,184139fb-04a8-4eaf-86e3-8693a25c9a51,electronic
101,186f953f-3940-46ca-adf3-f70a80e658de,metalcore
102,1876e15b-75df-4575-b3b3-e4d3a3249c3d,alternative r&b
102,1876e15b-75df-4575-b3b3-e4d3a3249c3d,instrumental hip hop
102,1876e15b-75df-4575-b3b3-e4d3a3249c3d,art pop
102,1876e15b-75df-4575-b3b3-e4d3a3249c3d,r&b/soul
102,1876e15b-75df-4575-b3b3-e4d3a3249c3d,alt-pop
102,1876e15b-75df-4575-b3b3-e4d3a3249c3d,trip hop
102,1876e15b-75df-4575-b3b3-e4d3a3249c3d,ballad
102,1876e15b-75df-4575-b3b3-e4d3a3249c3d,lo-fi hip hop
103,1878d513-3436-4495-a88d-08225ce9bd06,progressive rap
103,1878d513-3436-4495-a88d-08225ce9bd06,disco
103,1878d513-3436-4495-a88d-08225ce9bd06,trap
103,1878d513-3436-4495-a88d-08225ce9bd06,pop
103,1878d513-3436-4495-a88d-08225ce9bd06,hip hop
103,1878d513-3436-4495-a88d-08225ce9bd06,west coast hip hop
103,1878d513-3436-4495-a88d-08225ce9bd06,rap
103,1878d513-3436-4495-a88d-08225ce9bd06,r&b
103,1878d513-3436-4495-a88d-08225ce9bd06,jazz
103,1878d513-3436-4495-a88d-08225ce9bd06,jazz rap
103,1878d513-3436-4495-a88d-08225ce9bd06,conscious rapper
103,1878d513-3436-4495-a88d-08225ce9bd06,contemporary rap
103,1878d513-3436-4495-a88d-08225ce9bd06,future bass
103,1878d513-3436-4495-a88d-08225ce9bd06,conscious hip hop
103,1878d513-3436-4495-a88d-08225ce9bd06,2010s
103,1878d513-3436-4495-a88d-08225ce9bd06,2020s
103,1878d513-3436-4495-a88d-08225ce9bd06,hardcore hip hop
103,1878d513-3436-4495-a88d-08225ce9bd06,alternative hip hop
103,1878d513-3436-4495-a88d-08225ce9bd06,gangsta rap
103,1878d513-3436-4495-a88d-08225ce9bd06,pop rap
103,1878d513-3436-4495-a88d-08225ce9bd06,dance
103,1878d513-3436-4495-a88d-08225ce9bd06,house
104,18c2388f-1bc9-404a-bf2f-2c3c844c1d6e,tumblr
104,18c2388f-1bc9-404a-bf2f-2c3c844c1d6e,indie pop
104,18c2388f-1bc9-404a-bf2f-2c3c844c1d6e,alternative rock
105,18e2cf75-1514-4d22-81bb-05c168f36de7,indie pop
105,18e2cf75-1514-4d22-81bb-05c168f36de7,alternative rock
105,18e2cf75-1514-4d22-81bb-05c168f36de7,tumblr
105,18e2cf75-1514-4d22-81bb-05c168f36de7,hip hop
105,18e2cf75-1514-4d22-81bb-05c168f36de7,trap
106,194b7699-71d0-4064-9ac7-bff3735a4b03,contemporary rap
106,194b7699-71d0-4064-9ac7-bff3735a4b03,gangsta rap
106,194b7699-71d0-4064-9ac7-bff3735a4b03,conscious hip hop
106,194b7699-71d0-4064-9ac7-bff3735a4b03,west coast hip hop
106,194b7699-71d0-4064-9ac7-bff3735a4b03,jazz rap
106,194b7699-71d0-4064-9ac7-bff3735a4b03,hip hop
106,194b7699-71d0-4064-9ac7-bff3735a4b03,hardcore hip hop
106,194b7699-71d0-4064-9ac7-bff3735a4b03,future bass
106,194b7699-71d0-4064-9ac7-bff3735a4b03,alternative hip hop
106,194b7699-71d0-4064-9ac7-bff3735a4b03,progressive rap
106,194b7699-71d0-4064-9ac7-bff3735a4b03,dance
106,194b7699-71d0-4064-9ac7-bff3735a4b03,disco
106,194b7699-71d0-4064-9ac7-bff3735a4b03,conscious rapper
106,194b7699-71d0-4064-9ac7-bff3735a4b03,2010s
106,194b7699-71d0-4064-9ac7-bff3735a4b03,pop rap
106,194b7699-71d0-4064-9ac7-bff3735a4b03,trap
106,194b7699-71d0-4064-9ac7-bff3735a4b03,2020s
106,194b7699-71d0-4064-9ac7-bff3735a4b03,jazz
106,194b7699-71d0-4064-9ac7-bff3735a4b03,rap
106,194b7699-71d0-4064-9ac7-bff3735a4b03,pop
106,194b7699-71d0-4064-9ac7-bff3735a4b03,r&b
106,194b7699-71d0-4064-9ac7-bff3735a4b03,house
107,195bde02-02b1-44c6-81cc-3a15d7552e73,
108,1994aa01-8923-4e7d-bf37-81e9a4cf2396,rock
108,1994aa01-8923-4e7d-bf37-81e9a4cf2396,post-hardcore
109,1a37d78c-7003-4bb0-8ac4-d4fd40d5704b,alternative rock
109,1a37d78c-7003-4bb0-8ac4-d4fd40d5704b,tumblr
109,1a37d78c-7003-4bb0-8ac4-d4fd40d5704b,indie pop
110,1a8a35b4-7aaf-4fda-874e-14091399a514,alternative rock
110,1a8a35b4-7aaf-4fda-874e-14091399a514,post-hardcore
110,1a8a35b4-7aaf-4fda-874e-14091399a514,metalcore
110,1a8a35b4-7aaf-4fda-874e-14091399a514,electronic rock
110,1a8a35b4-7aaf-4fda-874e-14091399a514,emo
110,1a8a35b4-7aaf-4fda-874e-14091399a514,metal
110,1a8a35b4-7aaf-4fda-874e-14091399a514,alternative metal
110,1a8a35b4-7aaf-4fda-874e-14091399a514,emocore
110,1a8a35b4-7aaf-4fda-874e-14091399a514,melodic metalcore
110,1a8a35b4-7aaf-4fda-874e-14091399a514,rock
110,1a8a35b4-7aaf-4fda-874e-14091399a514,electronicore
110,1a8a35b4-7aaf-4fda-874e-14091399a514,electronic
110,1a8a35b4-7aaf-4fda-874e-14091399a514,hard rock
111,1aa361d7-a8a0-4cc2-9072-161808b4e6db,
112,1acdcd91-4073-49a4-a153-5c47b58fb32e,folk pop
112,1acdcd91-4073-49a4-a153-5c47b58fb32e,alternative country
112,1acdcd91-4073-49a4-a153-5c47b58fb32e,country
112,1acdcd91-4073-49a4-a153-5c47b58fb32e,red dirt
112,1acdcd91-4073-49a4-a153-5c47b58fb32e,stomp and holler
112,1acdcd91-4073-49a4-a153-5c47b58fb32e,indie folk
112,1acdcd91-4073-49a4-a153-5c47b58fb32e,folk rock
112,1acdcd91-4073-49a4-a153-5c47b58fb32e,country folk
112,1acdcd91-4073-49a4-a153-5c47b58fb32e,piano rock
112,1acdcd91-4073-49a4-a153-5c47b58fb32e,americana
112,1acdcd91-4073-49a4-a153-5c47b58fb32e,americana
112,1acdcd91-4073-49a4-a153-5c47b58fb32e,indie pop
112,1acdcd91-4073-49a4-a153-5c47b58fb32e,alternative country
113,1add4052-879f-49ce-9961-8f095c800c61,trap
113,1add4052-879f-49ce-9961-8f095c800c61,east coast hip hop
113,1add4052-879f-49ce-9961-8f095c800c61,pop rap
113,1add4052-879f-49ce-9961-8f095c800c61,cloud rap
113,1add4052-879f-49ce-9961-8f095c800c61,hardcore hip hop
113,1add4052-879f-49ce-9961-8f095c800c61,experimental hip hop
113,1add4052-879f-49ce-9961-8f095c800c61,hip hop
114,1ae6828a-9cda-4dd9-839c-a24cb90c3f74,millennial
114,1ae6828a-9cda-4dd9-839c-a24cb90c3f74,post-hardcore
114,1ae6828a-9cda-4dd9-839c-a24cb90c3f74,melodic hardcore
114,1ae6828a-9cda-4dd9-839c-a24cb90c3f74,2020s
114,1ae6828a-9cda-4dd9-839c-a24cb90c3f74,2010s
114,1ae6828a-9cda-4dd9-839c-a24cb90c3f74,easycore
114,1ae6828a-9cda-4dd9-839c-a24cb90c3f74,rock
115,1b402e45-817e-421c-b09b-56dee8e544c7,indie pop
115,1b402e45-817e-421c-b09b-56dee8e544c7,alternative rock
115,1b402e45-817e-421c-b09b-56dee8e544c7,tumblr
116,1b81d4d9-12f1-4143-a71a-2cd629fbf0a0,pop rock
116,1b81d4d9-12f1-4143-a71a-2cd629fbf0a0,indie pop
117,1c3d176c-70d0-4908-ba78-2240012299c1,
118,1c96e4a0-fa1e-440b-a182-f11e7bf41d6c,
119,1c9dacce-a180-48a2-8efd-504c485689c8,experimental rock
119,1c9dacce-a180-48a2-8efd-504c485689c8,post-hardcore
120,1d176b6e-242a-48ec-a9e3-5ae3e0e816dd,alternative rock
120,1d176b6e-242a-48ec-a9e3-5ae3e0e816dd,alternative
120,1d176b6e-242a-48ec-a9e3-5ae3e0e816dd,pop rock
120,1d176b6e-242a-48ec-a9e3-5ae3e0e816dd,rock
120,1d176b6e-242a-48ec-a9e3-5ae3e0e816dd,power pop
120,1d176b6e-242a-48ec-a9e3-5ae3e0e816dd,pop punk
120,1d176b6e-242a-48ec-a9e3-5ae3e0e816dd,emo
121,1d4b7c3b-a8fc-44fa-9e90-8768ec4197dd,progressive metal
121,1d4b7c3b-a8fc-44fa-9e90-8768ec4197dd,progressive rock
121,1d4b7c3b-a8fc-44fa-9e90-8768ec4197dd,rock
121,1d4b7c3b-a8fc-44fa-9e90-8768ec4197dd,alternative rock
121,1d4b7c3b-a8fc-44fa-9e90-8768ec4197dd,heavy metal
121,1d4b7c3b-a8fc-44fa-9e90-8768ec4197dd,alternative metal
121,1d4b7c3b-a8fc-44fa-9e90-8768ec4197dd,hard rock
122,1d7efa94-d67e-4c07-83da-d807192b02cf,rock
122,1d7efa94-d67e-4c07-83da-d807192b02cf,post-hardcore
122,1d7efa94-d67e-4c07-83da-d807192b02cf,alternative metal
122,1d7efa94-d67e-4c07-83da-d807192b02cf,hard rock
122,1d7efa94-d67e-4c07-83da-d807192b02cf,house
122,1d7efa94-d67e-4c07-83da-d807192b02cf,alternative rock
122,1d7efa94-d67e-4c07-83da-d807192b02cf,screamo
122,1d7efa94-d67e-4c07-83da-d807192b02cf,electronic rock
122,1d7efa94-d67e-4c07-83da-d807192b02cf,pop rock
122,1d7efa94-d67e-4c07-83da-d807192b02cf,melodic metalcore
122,1d7efa94-d67e-4c07-83da-d807192b02cf,drum and bass
122,1d7efa94-d67e-4c07-83da-d807192b02cf,emo
122,1d7efa94-d67e-4c07-83da-d807192b02cf,nu metal
122,1d7efa94-d67e-4c07-83da-d807192b02cf,pop
122,1d7efa94-d67e-4c07-83da-d807192b02cf,metalcore
122,1d7efa94-d67e-4c07-83da-d807192b02cf,alternative/indie rock
122,1d7efa94-d67e-4c07-83da-d807192b02cf,psychedelic rock
122,1d7efa94-d67e-4c07-83da-d807192b02cf,deathcore
122,1d7efa94-d67e-4c07-83da-d807192b02cf,electronic
123,1d9d9731-f3ec-488c-a4f2-6d27c60bf93f,
124,1ea52e18-5045-4a8c-a16f-ae8a7043c0ef,canadian hip hop
124,1ea52e18-5045-4a8c-a16f-ae8a7043c0ef,r&b
124,1ea52e18-5045-4a8c-a16f-ae8a7043c0ef,contemporary r&b
124,1ea52e18-5045-4a8c-a16f-ae8a7043c0ef,dancehall
124,1ea52e18-5045-4a8c-a16f-ae8a7043c0ef,hip hop
124,1ea52e18-5045-4a8c-a16f-ae8a7043c0ef,alternative r&b
124,1ea52e18-5045-4a8c-a16f-ae8a7043c0ef,alternative hip hop
125,1f1f1d47-4ec1-4ce5-a681-6ca08d11c079,country
125,1f1f1d47-4ec1-4ce5-a681-6ca08d11c079,contemporary country
125,1f1f1d47-4ec1-4ce5-a681-6ca08d11c079,bro-country
125,1f1f1d47-4ec1-4ce5-a681-6ca08d11c079,country rock
125,1f1f1d47-4ec1-4ce5-a681-6ca08d11c079,country pop
126,1f518ebe-3784-4929-9d8a-f50d75bb1b1e,
127,205cafcf-0d9c-4430-82ed-d560b4e28521,metalcore
128,2062905e-91cf-479d-b0f6-8227d436012b,2010s
128,2062905e-91cf-479d-b0f6-8227d436012b,trap soul
128,2062905e-91cf-479d-b0f6-8227d436012b,alternative r&b
128,2062905e-91cf-479d-b0f6-8227d436012b,contemporary r&b
128,2062905e-91cf-479d-b0f6-8227d436012b,pop soul
128,2062905e-91cf-479d-b0f6-8227d436012b,hip hop soul
128,2062905e-91cf-479d-b0f6-8227d436012b,hip hop
128,2062905e-91cf-479d-b0f6-8227d436012b,contemporary r&b
128,2062905e-91cf-479d-b0f6-8227d436012b,r&b
128,2062905e-91cf-479d-b0f6-8227d436012b,swing
129,2091a216-5ac9-46d1-9ec7-fcff989d67e9,hip hop
